Severity,Code,Description,Last Change,DN
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason Health grp service is down.",2025-03-03T21:03:21.437+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason : tracked as down",2025-03-03T21:03:21.437+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason : tracked as down",2025-03-03T21:03:21.437+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2833,"PBR service redir grp id 12 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason tracked as down.",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2833,"PBR service redir grp id 11 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason tracked as down.",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/destgrp-11/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason tracked as down.",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason tracked as down.",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state. Reason: Service Device is tracked as down,2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/destgrp-11/rsdestAtt-[topology/pod-1/node-3129/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state. Reason: Service Device is tracked as down,2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3129/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason Health grp service is down.",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason : tracked as down",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason Health grp service is down.",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3129 fabric hostname DC2-SVR-LEAF-3129 is in failed state, reason : tracked as down",2025-03-04T05:13:26.359+07:00,topology/pod-1/node-3129/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
critical,F1907,"Management port is down, reason being fail on node 3124 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3124",2024-09-19T17:40:04.590+07:00,topology/pod-1/node-3124/sys/mgmt-[mgmt0]/mgmt/fault-F1907
major,F1425,"IPv4 address(10.222.251.93/24) is operationally down, reason:Interface down on                          node 3124                           fabric hostname DC2-SVR-LEAF-3124",2024-09-19T17:46:04.721+07:00,topology/pod-1/node-3124/sys/ipv4/inst/dom-management/if-[mgmt0]/addr-[10.222.251.93/24]/fault-F1425
major,F2833,"PBR service redir grp id 3 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 4 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-4/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state. Reason: Service Device is tracked as down,2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state. Reason: Service Device is tracked as down,2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason Health grp service is down.",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason Health grp service is down.",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason : tracked as down",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason : tracked as down",2024-09-30T21:35:13.191+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F1296,vPC DC2-L3123-3124-E10-VPC-IPG is down in Pod 1 node 3124 fabric hostname DC2-SVR-LEAF-3124,2024-10-04T15:58:37.027+07:00,topology/pod-1/node-3124/sys/vpc/inst/dom-22/if-1/fault-F1296
major,F2833,"PBR service redir grp id 11 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-11/fault-F2833
major,F2833,"PBR service redir grp id 12 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason tracked as down.",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state. Reason: Service Device is tracked as down,2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state. Reason: Service Device is tracked as down,2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/destgrp-11/rsdestAtt-[topology/pod-1/node-3124/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason Health grp service is down.",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason Health grp service is down.",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason : tracked as down",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3124 fabric hostname DC2-SVR-LEAF-3124 is in failed state, reason : tracked as down",2025-09-15T17:30:17.392+07:00,topology/pod-1/node-3124/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
critical,F1907,"Management port is down, reason being fail on node 3121 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3121",2024-09-06T21:11:45.476+07:00,topology/pod-1/node-3121/sys/mgmt-[mgmt0]/mgmt/fault-F1907
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3121 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3121",2024-11-13T17:42:14.680+07:00,topology/pod-1/node-3121/sys/phys-[eth1/48]/phys/fault-F0532
major,F1425,"IPv4 address(10.222.251.90/24) is operationally down, reason:Interface down on                          node 3121                           fabric hostname DC2-SVR-LEAF-3121",2024-09-06T21:16:45.531+07:00,topology/pod-1/node-3121/sys/ipv4/inst/dom-management/if-[mgmt0]/addr-[10.222.251.90/24]/fault-F1425
major,F4203,The PBR destination in the PBR destination group on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state. Reason: Service Device is tracked as down,2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-7/rsdestAtt-[topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state. Reason: Service Device is tracked as down,2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason Health grp service is down.",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason Health grp service is down.",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2833,"PBR service redir grp id 8 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 7 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-7/fault-F2833
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason : tracked as down",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason : tracked as down",2024-09-10T22:17:42.003+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2833,"PBR service redir grp id 11 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-11/fault-F2833
major,F2833,"PBR service redir grp id 12 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason tracked as down.",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state. Reason: Service Device is tracked as down,2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state. Reason: Service Device is tracked as down,2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/destgrp-11/rsdestAtt-[topology/pod-1/node-3121/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason Health grp service is down.",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason Health grp service is down.",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason : tracked as down",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3121 fabric hostname DC2-SVR-LEAF-3121 is in failed state, reason : tracked as down",2024-10-14T20:59:06.011+07:00,topology/pod-1/node-3121/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3112 fabric hostname DC2-SVR-LEAF-3112 is in failed state, reason tracked as down.",2024-10-01T20:40:58.968+07:00,topology/pod-1/node-3112/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3112 fabric hostname DC2-SVR-LEAF-3112 is in failed state. Reason: Service Device is tracked as down,2024-10-01T20:40:58.968+07:00,topology/pod-1/node-3112/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3112/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3112 fabric hostname DC2-SVR-LEAF-3112 is in failed state, reason Health grp service is down.",2024-10-01T20:40:58.968+07:00,topology/pod-1/node-3112/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
